review_number,facility_ind,security_ind,pricing_ind,location_ind,fb_ind,housekeep_ind,frontoff_ind,Others,cons
2085,0,0,0,0,0,0,0,1,pool busi
2086,0,0,1,0,0,0,0,0,overr overpr
2086,0,0,0,0,0,0,1,0,checkinout total chao unorganis old peopl littl children total inadequ seat
2088,0,0,0,0,0,0,1,0,staff friend especi luggag storag
2088,0,0,0,0,0,0,0,1,didnt touch staff
2089,0,0,0,0,0,0,1,0,wait hour get room even though advis come
2089,0,0,1,0,0,0,0,0,food hotel good littl overpr us
2089,0,0,0,0,0,0,0,1,love pool hate way quest would constant take selfi hour end
2090,0,0,0,0,0,0,1,0,check took minut hundr peopl
2090,0,0,0,0,0,0,0,1,beauti hotel far busi place rest room
2090,1,0,0,0,0,0,0,0,tv poor
2091,0,0,0,0,0,0,1,0,check queue
2091,0,0,0,0,0,0,1,0,need make special check suit busi book avoid stand long queue tourist group
2091,0,0,0,0,0,0,0,1,vip place one welcom
2091,0,0,0,0,0,0,0,1,clear identifi categor vip
2092,0,0,0,0,0,0,1,0,upgrad room book book
2092,0,0,1,0,0,0,0,0,bit annoy pay extra upgrad room amaz worth extra
2093,0,0,0,0,0,0,1,0,anyth plane arriv singapor
2093,0,0,0,0,0,0,1,0,wait pm get room alreadi feel like choosen anoth hotel
2093,1,0,0,0,0,0,0,0,leav imagin water look like smell
2093,0,0,0,0,0,0,0,1,way swim proper
2093,0,0,1,0,0,0,0,0,expens
2093,0,0,0,0,0,0,0,1,lazi peopl desk restaur
2094,0,0,1,0,0,0,0,0,isnt bargain pay landmark properti well grand locat
2094,0,0,0,0,0,0,0,1,money make machin person touch gone miss
2095,1,0,0,0,0,0,0,0,room fridg anyth mocroswitch everi item unabl move item make room even one item charg extra fridg unheard absolut
2095,0,0,0,0,0,0,0,1,redicul polici
2096,1,0,0,0,0,0,0,0,price lack inclus perk pay high speed internet pay film noth personalis arriv
2097,0,0,0,0,0,0,0,1,hotel gave bottl water bath tub avail room
2098,0,0,0,0,0,0,1,0,unfortun welcom chech left much desir
2098,0,0,0,0,0,0,0,1,member staff unwelcom rude
2100,0,0,0,0,0,0,1,0,charg twice room deposit chenk check havent get money back yet
2101,0,0,0,0,0,0,0,1,yes view amaz pool awesom big lose exclus hotel guest
2101,0,0,0,0,0,0,0,1,shop mall merg hotel bit shame
2102,1,0,0,0,0,0,0,0,book tripl room expect bigger space person regular person room extra bed
2102,0,0,0,0,0,0,1,0,smile put check would make place gorgeous
2102,0,0,0,0,0,0,0,1,tri get sky deck elev insid build happen parti bar top day
2102,0,0,0,0,0,0,0,1,ask staff get top manag us go outsid build floor peopl buy ticket get sky deck thought hotel guest even ask us first
2103,0,0,0,0,0,0,0,1,lift elev floor confus got lost time left room
2103,0,0,0,0,0,0,0,1,get th floor need map
2104,0,0,0,0,0,0,0,1,larg hotel experi isnt person
2104,0,0,0,0,0,0,1,0,call recept order us taxi dinner gone get taxi earlier day queue age
2104,0,0,0,0,0,0,1,0,unfortun wouldnt order one us told us simpli queue
2104,0,0,0,0,0,0,0,1,also tri go rooftop club even werent allow entri short chino short short appar need wear full length trouser
2105,0,0,0,0,0,0,0,1,massiv
2105,0,0,0,0,0,0,0,1,somehow give feel stay cruis ship
2105,0,0,0,0,0,0,0,1,staff alway busi expens hotel doesnt feel exclus
2105,0,0,1,0,0,0,0,0,amen cheap side budget
2106,0,0,0,0,0,0,0,1,garden side room noisi kept awak general traffic glass isnt sound proof
2107,0,0,0,0,0,0,0,1,need mention reserv ce la vi worst possibl servic
2108,0,0,0,0,0,0,1,0,didnt feel like taken care given facil use
2110,0,0,0,0,0,0,1,0,check pm quit late especi one stay one night consid check time
2110,1,0,0,0,0,0,0,0,would nice one could enjoy view skydeck also night skydeck close pm
2111,0,0,0,0,0,0,1,0,take deposit refund week could get cash refund check
2112,1,0,0,0,0,0,0,0,everytim went rooftop pool cram lift load tourist go view deck
2113,0,0,1,0,0,0,0,0,cant believ spent almost k dollar
2113,0,0,0,0,0,0,1,0,problem start check huge queue slow staff
2113,0,0,0,0,0,1,0,0,book room three peopl arriv room wait hour come readapt room three peopl someth unaccept star hotel
2113,0,0,0,0,0,0,1,0,place sit wait
2113,0,0,0,0,0,0,1,0,hotel differenti guest tourist
2113,0,1,0,0,0,0,0,0,intens circul peopl make feel insecur alway feel crowd stress
2113,0,0,1,0,0,0,0,0,breakfast includ cost absurd dollar
2113,1,0,1,0,0,0,0,0,delux room fruit snack crowd fridg automat sensor u touch one item pay even freez item
2113,1,0,0,0,0,0,0,0,pool crowd public club chair alway occupi towel troubl find two chair togeth relax partner
2113,0,0,1,0,0,0,0,0,everyth paid price exorbit
2113,0,0,1,0,0,0,0,0,paid high price comfort day lodg
2113,0,0,0,0,0,0,1,0,contrari stress arriv departur slow checkout huge queue complain list problem encount stay receiv sorri attend
2117,0,0,1,0,0,0,0,0,room luxuri expect special amount money pay
2117,0,0,0,0,0,0,0,1,staff behaviour servic mark
2117,0,0,0,0,0,0,0,1,room servic staff dont know english
2117,1,0,0,0,0,0,0,0,bathtub delux king room
2120,1,0,0,0,0,0,0,0,room bit date decor wise
2120,1,0,0,0,0,0,0,0,twin bed quit small
2120,1,0,0,0,0,0,0,0,simpl touch like nespresso coffe machin morn room coffe nice
2120,0,0,0,0,0,1,0,0,instead coffe sachet instant coffe creamer fresh milk
2121,0,0,0,0,0,0,1,0,check process late promis call room readi nobodi ask first room given restaur kitchen smell come room room request chang
2121,1,0,0,0,0,0,0,0,facil room partial work sink stuck reed lamp work
2122,0,0,0,0,0,0,1,0,servic terribl check process noth compar star hotel felt check budget airlin counter late pm check earli check compar hotel
2122,0,0,0,0,0,1,0,0,check pm room book still readi horribl servic
2123,0,0,0,1,0,0,0,0,find bit stuck want get explor eat elsewher far away everyth involv lot lot walk
2124,1,0,0,0,0,0,0,0,easi place beer milkshak aircondit venu fanci long day heat
2124,1,0,0,0,0,0,0,0,bigger conveni store varieti
2125,0,0,0,0,0,0,0,1,good servic definit star hotel
2125,0,0,0,0,0,0,0,1,staff dont seem care
2125,1,0,1,0,0,0,0,0,although room come minibar fridg keep item sinc track anyth taken fridg need rent fridg extra found get room
2125,0,0,0,0,0,0,0,1,wish option get room upper floor never ask
2127,0,0,0,0,0,0,1,0,check went pickup bag messi queue peopl came us took bag us
2128,0,0,1,0,0,0,0,0,price book sky bar high
2128,1,0,0,0,0,0,0,0,pool fool peopl
2129,0,0,0,0,1,0,0,0,food noth special normal menu
2129,1,0,0,0,0,0,0,0,wifi slow use free internet annoy took lot photo video want sync cloud leav
2129,1,0,0,0,0,0,0,0,even standard star hotel faster internet connect
2130,0,0,0,0,0,0,1,0,didnt get deposit money one week wrote plenti time told wait anoth week refund
2131,1,0,0,0,0,0,0,0,fridg room full drink nowher put milk want get cold
2131,0,0,1,0,0,0,0,0,get fridg deliv room cost
2131,0,0,1,0,0,0,0,0,price paid room would thought would got fridg use
2132,0,0,0,0,0,0,1,0,checkout tim noon
2134,0,0,1,0,0,0,0,0,cost hotel littl bit
2136,0,0,1,0,0,0,0,0,would great breakfast includ hotel price
2137,0,0,0,0,0,0,0,1,staff effici busi take person touch away servic
2137,1,0,1,0,0,0,0,0,fridg hotel room base sensor even remov drink look put drink charg even consum drink
2138,1,0,1,0,0,0,0,0,unabl store baskin robbin ice cream cake fridg mini bar full remov thing told would charg sensor
2139,0,0,0,0,0,0,1,0,due size queue check long didnt feel special arriv
2139,1,0,0,0,0,0,0,0,earli riser cafe within resort close couldnt get coffe someth eat shop start open
2140,1,0,0,0,0,0,0,0,could waiter sky pool area
2140,0,0,0,0,0,0,1,0,checkin took long due long line
2144,0,0,0,0,0,0,1,0,book room adult child receiv room singl bed
2144,0,0,1,0,0,0,0,0,price paid hotel would expect much better room least doubl bed
2145,0,0,0,0,0,0,0,1,stay mani highend hotel differ countri never experienc much fake enthusiasm smile
2147,0,0,0,0,0,0,1,0,staff front desk impati friend
2148,1,0,0,0,0,0,0,0,air condition elev mini bar pack hotel stuff possibl use fridg bath robe iron
2149,1,0,0,0,0,0,0,0,fact infin pool alway busi
2149,1,0,0,0,0,0,0,0,shame dont anoth pool ground floor top one use main peopl take photo wow factor
2149,1,0,0,0,0,0,0,0,hot day sightse swim less busi pool would nice even indoor
2150,0,0,0,0,0,0,1,0,staff friend long queue check
2150,0,0,0,0,0,1,0,0,found two big bug room
2151,0,0,0,0,0,0,0,1,noth major noth hotel entir time busi
2152,0,0,0,0,0,0,0,1,staff wasnt friend smile
2152,0,0,0,0,0,1,0,0,one shampoo one condition one shower gel two peopl
2153,0,0,0,0,0,0,1,0,request earli check reach around morn stay much time chick
2154,0,0,0,0,0,0,0,1,staff educ staff rude without smile
2154,0,0,0,0,0,0,0,1,cart staff use lift first even quest still wait
2154,0,0,0,0,0,0,1,0,welcom drink check check sofa sit
2154,0,0,0,0,0,0,1,0,long que wait
2154,0,0,0,0,0,1,0,0,washlet lavatori cheap bad amen
2154,1,0,0,0,0,0,0,0,separ lavatori door shower door
2155,1,0,0,0,0,0,0,0,rain spoil fun infin pool
2156,1,0,0,0,0,0,0,0,everyth minibar lock stain carpet pungent smell durian made new girlfriend leav night
2156,1,0,0,0,0,0,0,0,caught broke tv minibar door minibar n broke everi glass room
2158,0,0,0,0,0,0,1,0,terribl check process took minut long que peopl check staff
2158,1,0,0,0,0,0,0,0,hotel crowd pool mani peopl
2158,0,0,1,0,0,0,0,0,personlis servic pricey general
2159,0,0,1,0,0,0,0,0,prici pay get worth
2159,0,0,1,0,0,0,0,0,breakfast isnt includ that shame
2159,0,0,0,0,0,0,1,0,long wait check breakfast might annoy
2160,0,0,1,0,0,0,1,0,dont like checkin much wait price high food beverag
2160,1,0,0,0,0,0,0,0,pool bathroom tub
2161,0,0,0,0,1,0,0,0,queue get club loung afternoon tea even drink
2161,1,0,0,0,0,0,0,0,pool beauti infin pool crowd time quit unpleas
2161,1,0,0,0,0,0,0,0,view pool magnific full young orient take selfi
2162,0,0,0,0,0,1,0,0,strang smell bed either bed linen pillow
2162,0,0,1,0,0,0,0,0,hotel overpr everyth pay extra noth free
2163,1,0,0,0,0,0,0,0,balconi small
2163,0,0,1,0,0,0,0,0,cost noth free expens
2164,0,0,0,0,0,0,1,0,staff gave us wrong inform around check checkout particular use pool doesnt sound like big issu wed plan entir last day around sudden kick hotel
2164,1,0,1,0,0,0,0,0,hotel quit expens busi overal experi
2165,0,0,0,0,0,0,1,0,one checkout process option via tv howev slow could smoother esp
2165,0,0,0,0,0,0,1,0,spare charger borrow short
2166,0,0,0,0,0,0,0,1,place big number person touch would expect hotel calibr cost
2166,0,0,0,0,0,0,0,1,ce la vie bar roof top staf untrain incompet get order bill correct concern complain
2168,1,0,0,0,0,0,0,0,look date insid modern expect
2168,1,0,0,0,0,0,0,0,awkward walk around narrow balconi room elev
2169,0,0,0,0,0,0,1,0,main foyer great realli busi peopl wait around check
2170,1,0,0,0,0,0,0,0,busi inadequ facil lift alway slow full minut wait get club loung
2171,0,0,0,0,0,0,1,0,check took age cant use pool check
2173,0,0,0,0,0,0,0,1,rush present bill across hotel even befor start food etc
2174,0,0,0,0,0,0,1,0,proper inform concierg gave room key room low rise tower
2174,1,0,0,0,0,0,0,0,signag guest immedi locat roomfloor tower level
2174,1,0,0,0,0,0,0,0,uncomfort cross main lobbi floor wear swimwear robe get lift bring us infin pool
2175,1,0,0,0,0,0,0,0,water bathroom hot possibl fix normal temperatur way
2176,1,0,0,0,0,0,0,0,wish couldv fridg came room
2176,0,0,1,0,0,0,0,0,isnt bad charg fridg would nice part amen im alreadi pay much room
2176,0,0,0,0,0,0,1,0,wait check bit horrend
2176,0,0,0,0,0,0,1,0,nice get drink wait still didnt think would take check
2177,1,0,0,0,0,0,0,0,option use hair dryer bathroom suitab place dri hair
2179,0,0,0,0,0,0,1,0,checkin time bit long would expect highend hotel
2179,0,0,0,0,0,1,0,0,furthermor smell cigarettesmok room restor housekeep came
2180,0,0,1,0,0,0,0,0,tax includ book price care book price add
2181,1,0,0,0,0,0,0,0,sprinkler besid toilet bowl avail must besid toilet bowl sprinkler besid
2182,0,0,0,0,0,1,0,0,lift toilet seat greet fresh excrement heavili soil bowl
2182,0,0,0,0,0,0,0,1,disappoint part stay locat room restaur tower night kept awak morn excess nois come restaur first night receiv curtesi call hotel upon explain predica becam quit clear known problem rather offer solut told could check hour later last day
2183,0,0,0,0,0,0,1,0,staff check bit attitud bit annoy first interact therefor first impress hotel dont think shoud feel unwelcom uncomfort type place concierg staff amaz help
2183,1,0,0,0,0,0,0,0,room spacious design bit date compar categori
2183,0,0,1,0,0,0,0,1,ce la vi bar amaz view staff quit unfriend price quit ridicul glass averag white wine
2184,1,0,0,0,0,0,0,0,pool level busi lot peopl lot nois whole pool full peopl take photo terribl
2185,0,0,0,0,0,0,1,0,staff didnt honour custom request lead give other earli checkin us
2185,0,0,0,0,0,1,0,0,final given key room made wait hour sit room staff made room
2186,0,0,1,0,0,0,0,0,book month advanc late get offer pricey room breakfast sky view
2188,0,0,1,0,1,0,0,0,club room pay son come food kid would eat
2188,1,0,0,0,0,0,0,0,pool great view way mani peopl
2189,1,0,0,0,0,0,0,0,elev tower still enough peak hour
2189,0,0,0,0,0,0,1,0,checkin checkout terribl long queue wait time expect hotel
2189,0,0,1,0,0,0,0,1,free sunb pool area guest reserv towel howev even
2189,0,0,0,0,0,0,0,1,staff shall train meet standard e
2190,1,0,1,0,0,0,0,0,crowd pool area food price
2193,1,0,0,0,0,0,0,0,chang fit rooftop pool
2194,0,0,0,0,0,1,0,0,delay get room readi access nd delay pm
2194,0,0,1,0,0,0,0,0,autom mini bar system sought verif move item medicin could store fridg despit mini bar check done day still lodg disput checkout consum item
2194,1,0,0,0,0,0,0,0,electron system room kept shut intermitt lodg problem arriv persist random throughout stay
2195,0,0,0,0,0,1,0,0,would thought dont bidet toilet star hotel
2198,0,0,1,0,0,0,0,0,bfast sec check charg extra money secur tell get money withen week deal bank till noth came
2199,0,0,0,0,0,0,0,1,incred busi locat poolfoyeretc lot conferencesev go felt busi time
2199,0,0,1,0,0,0,0,0,price quit high pay locat
2200,0,0,0,0,0,0,0,1,also didnt expect room highest floort room next street realli rumor
2200,0,0,0,0,0,0,0,1,also morn construct go
2200,0,0,0,0,1,0,0,0,breakfast relli good negat tabl next us full dirti plate
2201,1,0,0,0,0,0,0,0,pool could warmer rang tea includ option includ earl grey tea room
2203,0,0,0,0,0,0,0,1,bit hiccup book ensur children cater bed say children free
2204,0,0,0,0,0,0,0,1,navig could better area big wasnt easi find right tower checkin desk
2204,0,0,0,0,0,0,0,1,mbs websit worth onlin chat even app respons support
2204,0,0,0,0,0,0,1,0,tri call luck voic quiet wasnt abl hear anyth
2204,0,0,1,0,0,0,0,0,still room servic improv given price excel level mbs promot
2205,0,0,0,0,0,0,0,1,staff could littl better direct get super tree grove shopp mbs etc
2206,1,0,0,0,0,0,0,0,roof top pool littl manic due sheer volum quest
2207,1,0,0,0,0,0,0,1,staff nice pool would best complet crowd
2207,0,0,1,0,0,0,0,0,liter pay everyth extra quit luxuri experi charg unknown expens end
2208,0,0,0,0,0,0,0,1,buffet fulli book friday group sure book advanc think could inform hotel guest advanc
2208,0,0,0,0,0,0,0,1,passport requir hotel guest enter casino realli seem could inform guest check
2208,0,0,0,0,0,0,1,0,doormen case arrog rude ask assist catch cab
2210,0,0,0,0,0,0,1,0,check check slow mbs need desk
2210,1,0,0,0,0,0,0,0,also lift get pretti wet peopl come pool
2211,1,0,0,0,1,0,0,0,wast money weekend swim pool crowd restaur long queue book least one day otherwis cant get anywher also even canap beverag wait minut get seat
2211,1,0,0,0,0,0,0,0,lift take age crowd
2211,0,0,0,0,0,0,0,1,took suit assum pay extra would put higher floor ive propos th floor end th
2211,1,0,0,0,0,0,0,0,tv small system old tv remot bare work ac horribl nois bedroom furnitur look bit
2211,0,0,0,0,0,0,0,1,room qualiti definit inferior ritz mariott
2212,0,0,0,1,0,0,0,0,busi place peopl look quiet hotel
2213,0,0,0,0,0,0,1,0,check pm even check noon next day didnt fli pm would nice allow sit pool hour longer
2213,0,0,1,0,0,0,0,0,food drink astronom price
2214,0,0,0,0,0,0,0,1,wed anniversari staff checkin go extra mile tri get us room good view
2215,0,0,0,0,0,0,0,1,staff didnt speak good english think must hotel
2215,1,0,0,0,0,0,0,0,servic pool terribl
2215,0,0,0,0,0,0,1,0,nowher mention charg deposit refund take week
2216,0,0,0,0,0,1,0,0,room minim amen
2216,1,0,0,0,0,0,0,0,coffe maker
2216,1,0,0,0,0,0,0,0,kettl make instant coffe
2216,0,0,1,0,0,0,0,0,expens place stay
2217,0,0,0,0,0,0,1,0,book garden face higher floor premier room allot room garden fulli visibl
2218,0,0,1,0,0,0,0,0,negat price special addit tax hidden origin book
2219,0,0,0,1,0,0,0,0,realli within walk distanc main attract attract within
2220,0,0,1,0,0,0,0,0,thought price paid breakfast would complimentari howev offer restaur price excess per head
2220,0,0,1,0,0,0,0,0,also found drink price around pool excess price bit reason peopl would consum bit whilst
2220,1,0,0,0,0,0,0,0,fridg room full could get drink peopl drink need keep cold medic matter
2220,0,0,1,0,0,0,0,0,want could hire fridg store drink medic cost alreadi one
2221,1,0,0,0,0,0,0,0,shower could use bit mainten
2221,1,0,0,0,0,0,0,0,get temperatur correct bit tricki
2222,0,0,0,1,0,0,0,0,far side marina walk opposit side see light show well reach barsrestaur good atmospher
2223,0,0,0,0,0,0,0,1,communic activ around hotel need improv especi first timer singapor
2224,0,0,0,0,1,0,0,0,negat surpris singapor sling cocktail avail rooftop bar
2225,1,0,0,0,0,0,0,0,bed quit hard didnt like
2225,1,0,1,0,0,0,0,0,wifi free hour also fast
2225,0,0,1,0,0,0,0,0,would expect free wifi entir stay consid cost hotel wifi free hotel day
2225,0,0,1,0,0,0,0,0,hotel want fast wifi entir stay pay
2226,1,0,0,0,0,0,0,0,bed uncomfort
2226,0,0,0,0,0,0,0,1,hard find restaur hotel go eat
2226,0,0,1,0,0,0,0,0,room dine expens pay burger rice
2227,0,0,0,0,0,0,0,1,dont like swim pool clean peopl go dress chang swim wear peopl go dress chang swim wear dirti cloth go day go swim dress
2231,0,0,0,0,0,0,0,1,room connect adjac room door might make sens big famili would like join separ room nightmar averag travel want privaci quiet sleep
